GENE,aver.sec4.bs,aver.sec4.me,aver.sec9.bs,aver.sec9.me,aver.sec14.bs,aver.sec14.me,sder.sec4.bs,sder.sec4.me,sder.sec9.bs,sder.sec9.me,sder.sec14.bs,sder.sec14.me
GRMZM2G029573,3.76110883,2.367635991,2.964543659,1.874381029,2.070933906,2.203837209,0.298422263,0.242635991,0.571769191,0.033063664,0.021781326,0.243837209
GRMZM2G029583,1.841060253,1.923326289,1.678276731,2.033874915,2.360500634,4.800523256,0.091775568,0.094800654,0.394348967,0.423210912,0.540161617,0.135523256
GRMZM2G029587,0.690885902,0.987218236,0.426449243,1.533428124,1.110180725,3.236511628,0.100158874,0.064141313,0.065170868,0.090314352,0.174587487,0.643488372
GRMZM2G029632,0.518861794,0.429395197,0.518899383,0.547891141,0.25953156,0.220668605,0.13826478,0.073625966,0.009122858,0.073839249,0.056141725,0.003168605
GRMZM2G029641,0.763475173,1.055629809,0.225773107,0.423481008,0.041744304,0.125581395,0.047057262,0.040524038,0.036796726,0.091489052,0.011235829,0.025581395
GRMZM2G029685,3.629674248,1.802749734,0.169572064,0.260326193,0.560039398,0.592587114,0.046341636,0.3437756,0.031545227,0.026394103,0.10860459,0.019912776
GRMZM2G029692,0.073904952,0.102457589,0.031980586,0.192411958,0.006622517,0.068255814,0.029128832,0.006303743,0.023600703,0.006783216,0.006622517,0.021744186
GRMZM2G029713,0.302151251,0.600482229,0.23976805,0.273443055,0.093658099,0.10744186,0.041132331,0.111056232,0.061907927,0.025958142,0.012302166,0.07255814
GRMZM2G029716,0,0,0.002793296,0.003018109,0,0.005813953,0,0,0.002793296,0.003018109,0,0.005813953
GRMZM2G029720,0,0.074715316,0.008351425,0.039163123,0.043753508,0.170581395,0,0.002207761,0.002764833,0.021199051,0.017263442,0.019418605
GRMZM2G029722,0.465411921,0.460664493,0.492529952,0.633893412,0.16604866,0.072312755,0.031812577,0.013347851,0.009781807,0.13606744,0.039207353,0.000454218
GRMZM2G029731,0.600868042,0.206117102,0.490118671,0.35595911,0.285525875,0.154302326,0.085699122,0.011405563,0.096263922,0.063202567,0.005864853,0.014302326
GRMZM2G029756,0,0,0.002793296,0.014994157,0,0.015813953,0,0,0.002793296,0.008957939,0,0.004186047
GRMZM2G029785,0.185717104,0.019230769,0.005558129,0.006036217,0.01986755,0.081976744,0.006612626,0.019230769,0.005558129,0.006036217,0.01986755,0.018023256
GRMZM2G029810,0.02238806,0.009063444,0.021769337,0.042084845,0.664580015,0.148713177,0.02238806,0.009063444,0.021769337,0.000168677,0.069657287,0.026620153
GRMZM2G029824,3.923972253,3.92113067,3.24870041,6.04688615,3.269974214,2.106162791,0.252330462,0.248053746,0.013869422,0.448083754,0.024941102,0.303837209
GRMZM2G029833,0.064214679,0.030779155,0.016453438,0.010803495,0.051252324,0.027298129,0.018994291,0.019701614,0.003185282,0.001721656,0.011845544,0.017285211
GRMZM2G029845,4.299646774,4.850509957,2.731768691,3.439762344,0.995375472,1.546162791,0.117162032,0.395827043,0.183035779,0.386442387,0.180121216,0.131162791
GRMZM2G029850,0.007462687,0,0.008337193,0.057199485,0.005084746,0.025813953,0.007462687,0,0.008337193,0.021271341,0.005084746,0.014186047
GRMZM2G029856,0.600146128,0.317540093,0.189403331,0.426932858,0.22290942,0.154767442,0.018056576,0.009382984,0.021805565,0.019747229,0.01098889,0.015232558
GRMZM2G029859,0.007462687,0.003205125,0.000931098,0.000754527,0,0.005,0.007462687,0.003205125,0.000931098,0.000754527,0,0.005
GRMZM2G029863,3.222823564,3.364825466,1.303405788,2.339778205,0.3628634,0.676453488,0.51386834,0.20617162,0.202847129,0.100341556,0.018492539,0.048546512
GRMZM2G029868,0.420157037,0.290172632,0.432691997,0.359194849,0.479225168,0.222878641,0.017489192,0.091220905,0.053602796,0.008875413,0.071591846,0.014456825
GRMZM2G029879,0.540444636,0.138711367,0,0,0,0.005,0.077758069,0.042557521,0,0,0,0.005
GRMZM2G029922,0.024253731,0.019747204,0.011728997,0,0.009164889,0.001666665,0.024253731,0.001620315,0.010617371,0,0.004080144,0.001666665
GRMZM2G029926,0.000746269,0.009063444,0.04891368,0.033533538,0.052551816,0.093185679,0.000746269,0.009063444,0.015564907,0.00838263,0.020348422,0.007312659
GRMZM2G029933,0.951270463,1.280443897,0.482165733,0.784388973,0.331350323,0.230116279,0.003509269,0.088136205,0.062527005,0.044952344,0.026265571,0.049883721
GRMZM2G029951,0.20793765,0.233731681,0.429786985,0.226239008,0.438202609,0.260791067,0.005053307,0.106088185,0.008863962,0.018072038,0.081611682,0.034382387
GRMZM2G029956,0,0,0,0,0.172803339,0.036805829,0,0,0,0,0.020179915,0.020106864
GRMZM2G029974,0.274716874,0.236782487,0.269371082,0.188548659,0.248711443,0.399098429,0.035910904,0.013217513,0.01647622,0.017889976,0.02904886,0.070651581
GRMZM2G029979,0.007462687,0,0.005572361,0.006012121,0.005084746,0.005,0.007462687,0,1.42E-05,2.41E-05,0.005084746,0.005
GRMZM2G030009,0.006868919,0,0,0,0.006622517,0.104767442,0.006868919,0,0,0,0.006622517,0.034767442
GRMZM2G030013,0.021200524,0.019230769,0.002793296,0.008982036,0.01986755,0.01,0.006275151,0.019230769,0.002793296,0.008982036,0.01986755,0.01
GRMZM2G030016,8.887552473,5.884324653,0.882668978,1.020473084,2.673540728,4.5337867,0.545762189,0.030478807,0.077759306,0.033047988,0.19340841,0.78921313
GRMZM2G030038,0.480405668,0.941901014,0.613030815,2.104242234,1.329049292,2.735813953,0.027057018,0.018824091,0.029427286,0.00843385,0.348916841,0.275813953
GRMZM2G030051,0,0,0.005586592,0,0.005084746,0,0,0,0.005586592,0,0.005084746,0
GRMZM2G030072,5.7221669,4.970384104,2.854931052,4.676490107,3.076703359,3.150639535,0.0278331,0.366154358,0.346551163,0.215725461,0.3868728,0.215639535
GRMZM2G030080,0.437282705,0.791250301,0.455344786,1.228683485,0.14202492,0.450813953,0.064148377,0.093365084,0.075456518,0.193472204,0.030160511,0.060813953
GRMZM2G030097,0.580133139,0.660062758,1.257101538,1.302142204,1.182696481,1.518056477,0.016881786,0.083139681,0.056545708,0.134477533,0.0303786,0.076627907
GRMZM2G030099,0,0.018126889,0.041814051,0.02804853,0,0,0,0.018126889,0.008465278,0.00189159,0,0
GRMZM2G030106,0.104050681,0.097706264,0.057679216,0.04100311,0.023027086,0.042861456,0.017408621,0.028492526,0.003255279,0.001163316,0.005361819,0.012920615
GRMZM2G030122,0.215439704,0.150810483,0.204723764,0.108037447,0.043517791,0.029534884,0.066185973,0.051112594,0.023159518,0.044657164,0.002839825,0.000465116
GRMZM2G030123,4.75299904,0.731785972,5.199211601,0.105320547,4.375406936,0.282034884,0.357476652,0.133598643,0.091291192,0.027476236,0.302559253,0.002965116
GRMZM2G030125,0.93011053,0.941901014,0.476116611,0.607103704,0.383387588,0.68744186,0.1689165,0.018824091,0.124161304,0.027626835,0.15965877,0.15255814
GRMZM2G030128,0.021200524,0,0.002779064,0,0,0,0.006275151,0,0.002779064,0,0,0
GRMZM2G030138,0.013737838,0.048076923,0.025125433,0.005988024,0.279907961,0.021627907,0.013737838,0.048076923,0.019567304,0.005988024,0.015007299,0.001627907
GRMZM2G030139,1.269026088,1.455713869,1.134889688,1.960407912,1.838249439,1.077267292,0.126496106,0.053901362,0.002673867,0.246835332,0.556893727,0.062267452
GRMZM2G030144,0.270418245,0.51699251,0.228149477,0.277333162,0.448261312,0.376368215,0.088826215,0.222430567,0.058163372,0.132123581,0.141142662,0.055631785
GRMZM2G030165,0.119967554,0.05507785,0.011610269,0.012998148,0.004415007,0.036182161,0.046699103,0.021845227,0.000494011,0.00696193,0.004415007,0.004515501
GRMZM2G030167,5.727211778,4.152890487,4.078071817,2.754581701,4.672875228,3.078523256,0.348161356,0.095186436,0.285893046,0.230629605,0.179497744,0.107523256
GRMZM2G030169,0.168477978,0.108342531,0.042269159,0.10563945,0.130134043,0.088228126,0.007497172,0.008644642,0.004844427,0.025099065,0.029187977,0.001295684
GRMZM2G030194,0.012217319,0.004120193,0.002574458,0.001924722,0,0,0.002867965,0.000915058,0.001956889,0.001924722,0,0
GRMZM2G030203,19.14007084,25.97517761,15.89822595,25.32729627,8.214283379,10.38616279,3.259473824,0.73479299,0.94012539,0.714619895,0.653266289,1.916162791
GRMZM2G030216,0.105408855,0.027190333,0.005558129,0,0.024952296,0.01,0.045707362,0.027190333,0.005558129,0,0.014782804,0.01
GRMZM2G030223,0.330220694,0.114280735,0.10604563,0.024072579,0.071781345,0.016627907,0.027988261,0.078026957,0.067138728,0.006108508,0.020933887,0.006627907
GRMZM2G030228,10.5770106,6.537498687,3.040725264,2.588341925,5.568513537,4.027773602,0.260593854,0.400641275,0.144822865,0.058563751,0.106231219,0.333975648
GRMZM2G030235,2.183154178,1.981059754,1.264811983,1.445180071,0.551779104,0.74255814,0.204905523,0.095863323,0.041348296,0.17757442,0.083982485,0.27744186
GRMZM2G030240,11.25055387,17.38958312,18.74958419,30.71984022,12.56658446,16.64976744,0.563986706,0.447275426,0.503774133,2.600079737,0.678448649,1.010232558
GRMZM2G030241,0.14212852,0.27056705,0.091851443,0.226520802,0.081479403,0.212209302,0.022725535,0.001336281,0.035985521,0.016939964,0.050970928,0.037790698
GRMZM2G030252,0.287819645,0.047524983,0.011173184,0,0.011707262,0.005813953,0.040538564,0.029398094,0.011173184,0,0.001537771,0.005813953
GRMZM2G030259,0.346870284,0.30385269,0.276791524,0.325074232,0.294158306,0.21083315,0.062955224,0.01986499,0.078002116,0.02189823,0.007717853,0.03916664
GRMZM2G030263,0,0.003205125,0.004182828,0.006012121,0,0.001937983,0,0.003205125,0.001403764,2.41E-05,0,0.001937983
GRMZM2G030265,0.245162304,0.382640024,0.229193568,0.26122604,0.416376701,0.868139535,0.125759319,0.00197536,0.012426543,0.074103301,0.060444491,0.248139535
GRMZM2G030272,0.038019682,0.218076499,0,0.049175285,0.045940423,0.038023249,0.003193831,0.051409884,0,0.019235165,0.037110409,0.018643411
GRMZM2G030275,2.285931598,1.326947258,0.822765854,0.510970015,1.015555413,0.88972868,0.076976449,0.16984755,0.150232263,0.012982081,0.125724918,0.06027132
GRMZM2G030280,0.914382061,0.508682178,0.841597217,0.919565302,0.635492207,0.594767442,0.055767193,0.035124485,0.069017308,0.068458651,0.198406114,0.044767442
GRMZM2G030284,0.00504018,0.001923077,0.006733863,0.001347305,0.00570714,0.013526299,0.00504018,0.001923077,0.000249377,0.001347305,0.001388409,0.003513381
GRMZM2G030293,14.96497802,10.64846223,1.703379712,3.025403802,3.511179673,4.735116176,0.428056267,1.212565002,0.041499226,0.411721784,0.882040666,0.721550374
GRMZM2G030299,9.706896849,6.811381702,13.24263648,6.913077305,16.74745781,8.561511628,0.527792371,0.330612471,0.003173573,0.937222096,2.747457809,0.968488372
GRMZM2G030305,0.072251795,0.147774811,0.080763648,0.038994446,0.085497812,0.061627907,0.017300444,0.051620965,0.013724542,0.020885794,0.006027613,0.038372093
GRMZM2G030312,1.280006739,0.89216827,0.476315855,0.712641121,1.511999117,1.321860465,0.011350022,0.122937501,0.046148257,0.053958486,0.094780574,0.061860465
GRMZM2G030325,0.018656716,0.019230769,0.002793296,0.010503139,0.003311258,0.014534884,0.018656716,0.019230769,0.002793296,0.004466921,0.003311258,0.014534884
GRMZM2G030341,3.069163539,2.480972615,3.132406655,2.633598013,4.924694179,5.079069767,0.337820255,0.038664923,0.297760943,0.082699809,0.434627954,1.020930233
GRMZM2G030350,0.091246694,0.155722635,0.02807175,0.192484248,0.040195309,0.102420719,0.061395948,0.038721807,0.016898565,0.024819578,0.012501148,0.009397463
GRMZM2G030384,0.413990367,0.567767573,0.53860289,0.540956242,0.866269984,1.374011485,0.050806353,0.082873389,0.025877929,0.031398962,0.094746912,0.155988345
GRMZM2G030402,0.03209767,0.06139612,0.027833339,0.070600249,0.180222248,0.321162791,0.002246924,0.025142342,0.011073563,0.010238075,0.058188348,0.018837209
GRMZM2G030408,0.776916127,0.719251117,0.800816907,0.808401311,1.135469763,1.045930233,0.067960903,0.132712655,0.080146515,0.053874138,0.267920094,0.104069767
GRMZM2G030422,1.26436616,0.901507685,1.555647743,0.932437948,0.924811996,1.169318936,0.068204115,0.122661531,0.223681866,0.01826629,0.055320454,0.010681064
GRMZM2G030426,0.013737838,0,0.019453451,0.013581486,0.007627119,0.010813953,0.013737838,0,0.019453451,0.013581486,0.007627119,0.000813953
GRMZM2G030436,0.006868919,0,0.01396648,0,0.01986755,0.02,0.006868919,0,0.01396648,0,0.01986755,0.02
GRMZM2G030444,0,0,0.036213227,0.070600249,0,0,0,0,0.002693674,0.010238075,0,0
GRMZM2G030458,0.138340928,0.075267256,0.147745828,0.055557899,0.07532832,0.018313953,0.000962549,0.02088659,0.031025122,0.013304377,0.004141878,0.006686047
GRMZM2G030463,1.224244458,1.319515476,1.751443128,1.713235005,2.179438417,1.876405037,0.211078915,0.107977014,0.042318508,0.235367785,0.327341291,0.219428293
GRMZM2G030465,0.010897146,0.028846154,0.069547769,0.01504235,0.016792008,0.043255814,0.004028227,0.028846154,0.041614808,0.003066302,0.003546975,0.003255814
GRMZM2G030494,4.623467786,12.16757951,4.025524274,12.17430036,0.658266927,1.467296512,0.055636691,1.355079509,0.084810922,1.137076881,0.073521153,0.029796512
GRMZM2G030504,0,0,0,0,0.042774746,0.017393415,0,0,0,0,0.002605254,0.003439915
GRMZM2G030511,0.010501294,0.024905089,0.013942755,0.004515112,0.033191138,0.043546491,0.005526174,0.000735911,0.004679211,0.0015211,0.026411484,0.004786829
GRMZM2G030523,0.025525635,0.065099931,0.076644862,0.027090688,0.006622517,0.189011628,0.011787797,0.007407624,0.009947316,0.009126616,0.006622517,0.095988372
GRMZM2G030528,0.006868919,0,0,0.000499003,0,0.011627907,0.006868919,0,0,0.000499003,0,0.011627907
GRMZM2G030529,0.583695745,0.450499657,0.630442662,0.525759349,0.593474768,0.680317004,0.102871419,0.087961882,0.028775215,0.073043046,0.138728636,0.025278236
GRMZM2G030542,0.049269968,0.045869162,0.055709373,0.039114929,0.216836911,0.126511628,0.019419222,0.026638393,0.005430044,0.00917481,0.06451903,0.033488372
GRMZM2G030556,0,0,0.003176079,0.001002022,0.003311265,0,0,0,0.003176079,4.02E-06,0.003311265,0
GRMZM2G030567,0.006868919,0.12444806,0.030612404,0.060073013,0,0.005813953,0.006868919,0.106321171,0.013852627,0.011783274,0,0.005813953
GRMZM2G030571,0,0.019230769,0.002793296,0,0,0,0,0.019230769,0.002793296,0,0,0
GRMZM2G030578,0.285147691,0.209998841,0.104485318,0.138435404,0.172533395,0.212906977,0.023953661,0.00153962,0.001659934,0.039633009,0.000347964,0.042906977
GRMZM2G030583,0.010303378,0.004531722,0,0.001497006,0.008396004,0.024127907,0.010303378,0.004531722,0,0.001497006,0.001773488,0.000872093
GRMZM2G030594,0.120334228,0.101905649,0.030598172,0.078278052,0.013245033,0.02744186,0.030781989,0.024982572,0.019424988,0.030373861,0.013245033,0.00744186
GRMZM2G030596,0.432660711,0.35268999,0.760164681,0.986373337,1.059434292,0.791860465,0.089377129,0.064228452,0.179159094,0.100145792,0.211752173,0.091860465
GRMZM2G030598,0.160488352,0.24912852,0.022260979,0.120459284,0.058536312,0.06244186,0.011234621,0.095282366,0.011087794,0.05459102,0.007688853,0.02755814
GRMZM2G030606,23.77969614,40.78294286,22.52007204,43.69321948,6.797014324,13.73116279,1.071050127,7.398327477,0.904508962,0.208189542,0.545358695,1.571162791
GRMZM2G030628,0.221146717,0.182924708,0.130989609,0.147284908,0.132562579,0.064418605,0.083833284,0.125232401,0.015658436,0.002415691,0.019979797,0.034418605
GRMZM2G030636,0.029256979,0.036805718,0.011116258,0.057175388,0.024952296,0.075697674,0.015519141,0.017574949,0.011116258,0.01525922,0.014782804,0.005697674
GRMZM2G030646,2.487167914,1.240762278,1.387432378,1.284009455,1.570658898,1.615232558,0.054332093,0.009993047,0.029890478,0.11035676,0.045235141,0.254767442
GRMZM2G030659,1.061132575,0.987537775,1.549215844,1.326552137,1.577876318,1.416511628,0.05827041,0.262462225,0.042962927,0.22475573,0.143977986,0.323488372
GRMZM2G030673,0.279000686,0.652524408,0.02647227,0.104672947,0.013245033,0.04372093,0.086670956,0.0301679,0.001460691,0.009099508,0.013245033,0.02627907
GRMZM2G030688,0.154806969,0.618173378,0,0.003018109,0,0,0.024297509,0.079711839,0,0.003018109,0,0
GRMZM2G030695,0.974076998,1.657835197,2.161137294,4.016710973,1.033918436,1.823587128,0.333173629,0.070004938,0.232293399,0.175689991,0.028745774,0.508252918
GRMZM2G030710,1.618958837,1.895625173,0.713034439,0.808545891,0.321899204,0.413604651,0.290600628,0.046682519,0.087336115,0.017801414,0.260882253,0.076395349
GRMZM2G030712,0.127796914,0.925429946,0.008337193,0.132411235,0.006622517,0.021627907,0.023319302,0.055339285,0.008337193,0.036602852,0.006622517,0.001627907
GRMZM2G030713,0.625334289,0.427957246,0.052816456,0.177658769,0.054989337,0.031627907,0.158247801,0.043341862,0.047229864,0.075862361,0.024480862,0.008372093
GRMZM2G030731,17.24940316,14.91590636,2.638684725,2.716145123,4.484242332,5.559243956,0.433483311,1.048836731,0.289522736,0.178221051,0.751350769,0.855755724
GRMZM2G030744,0.006868919,0,0.019467683,0.012024241,0.030037041,0.040697674,0.006868919,0,0.01388109,4.82E-05,0.009698058,0.040697674
GRMZM2G030762,1.081908069,1.326748799,0.407684952,0.29307281,0.476327314,0.162325581,0.044594637,0.057866586,0.009174712,0.003334376,0.052486255,0.057674419
GRMZM2G030768,0.014925373,0,0,0,0,0.011627907,0.014925373,0,0,0,0,0.011627907
GRMZM2G030769,0.008092231,0.014001133,0.001484541,0.010288783,0.001271186,0.000968994,0.003241485,0.007751133,0.000553441,0.004550256,0.001271186,0.000968994
GRMZM2G030784,17.54034224,2.565603002,12.77046896,0.576425819,13.21849475,1.397552321,0.829894513,0.311436348,0.071865623,0.11824219,2.960658086,0.128947669
GRMZM2G030794,0.063601573,0.092290265,0.052901846,0.114182099,0.018329779,0.083139535,0.018825454,0.034597957,0.0137957,0.011566404,0.008160287,0.033139535
GRMZM2G030805,0.716847438,0.988878894,0.762693393,0.5839724,1.266028748,1.411182169,0.100553916,0.139519932,0.083675322,0.093529738,0.117022125,0.078817831
GRMZM2G030809,4.564063178,5.460434672,3.954180398,4.898914475,0.533325856,0.985930233,0.003101002,0.575819287,0.241350329,0.220846004,0.056504664,0.044069767
GRMZM2G030823,0.095346112,0.140919128,0.094630504,0.148090134,0.023414525,0.059883721,0.000818753,0.032157795,0.038764582,0.051510662,0.003075541,0.009883721
GRMZM2G030839,0.12554999,0.132131654,0.123953,0.19562284,0.051678079,0.140174419,0.008778368,0.050560654,0.012221157,0.05789829,0.021169603,0.005174419
GRMZM2G030850,0.021200524,0.027190333,0.005586592,0.003018109,0.006622517,0.015,0.006275151,0.027190333,0.005586592,0.003018109,0.006622517,0.015
GRMZM2G030858,3.606220679,3.46625906,5.643084338,7.932821534,4.42628806,6.384360465,0.020644993,0.168182137,0.112358081,0.363959259,0.500864258,1.499360465
GRMZM2G030862,0.012101082,0.003657928,0.002793296,0.000374251,0.000827815,0,0.008421306,0.001521178,0.002793296,0.000374251,0.000827815,0
GRMZM2G030873,0.187964028,0.051780735,0.091908369,0.105847059,0.103356157,0.106976744,0.038710297,0.015526957,0.013696079,0.008841071,0.042339207,0.043023256
GRMZM2G030877,0.036125898,0.046421102,0.005572361,0.009006133,0.36647211,0.035581395,0.008650222,0.007959564,1.42E-05,0.002969915,0.030878883,0.015581395
GRMZM2G030880,1.166426876,1.094720931,3.535289107,1.837439448,5.221980318,1.827162805,0.143132593,0.03412528,0.15935132,0.05886796,1.074997206,0.133496095
GRMZM2G030882,0.21556785,0.616168956,0,0,0.006622517,0.01,0.02323812,0.326138736,0,0,0.006622517,0.01
GRMZM2G030902,1.441507516,1.836945185,1.486615736,1.441195084,0.916292522,0.970232558,0.516134382,0.202329801,0.077630074,0.046828868,0.07523292,0.109767442
GRMZM2G030915,10.17208862,6.760286515,1.512521508,1.905713506,3.112922163,1.710649069,0.951065708,0.412989393,0.15433119,0.805913111,0.363348556,0.183517441
GRMZM2G030955,1.783819264,0.882436685,0.561191173,0.473568962,1.325451804,0.267906977,0.149016557,0.021409469,0.086330838,0.03045519,0.113531274,0.012093023
GRMZM2G030971,0.039857241,0.057416338,0.023678974,0.022515332,0.030805927,0.036627907,0.012381565,0.048352893,0.001332606,0.007424788,0.015551689,0.013372093
